file path,image size,num frame,top left x,top left y,bottom right x,bottom right y,colocalization ch0 ch1,colocalization ch0 ch2,colocalization ch1 ch2,colocalization weight ch0 ch1,colocalization weight ch0 ch2,colocalization weight ch1 ch2,punctate frame,puncta 0 ch0,puncta 1 ch0,puncta 2 ch0,puncta 3 ch0,puncta 4 ch0,puncta 5 ch0,puncta 6 ch0,puncta 7 ch0,puncta 8 ch0,puncta 9 ch0,puncta 10 ch0,puncta 11 ch0,puncta 12 ch0,puncta 13 ch0,puncta 14 ch0,puncta 15 ch0,puncta 16 ch0,puncta 17 ch0,puncta 18 ch0,puncta 19 ch0,puncta 20 ch0,puncta 21 ch0,puncta 22 ch0,puncta 23 ch0,puncta 24 ch0,puncta 25 ch0,puncta 26 ch0,puncta 27 ch0,puncta 28 ch0,puncta 0 ch1,puncta 1 ch1,puncta 2 ch1,puncta 3 ch1,puncta 4 ch1,puncta 5 ch1,puncta 6 ch1,puncta 7 ch1,puncta 8 ch1,puncta 9 ch1,puncta 10 ch1,puncta 11 ch1,puncta 12 ch1,puncta 13 ch1,puncta 14 ch1,puncta 15 ch1,puncta 16 ch1,puncta 17 ch1,puncta 18 ch1,puncta 19 ch1,puncta 20 ch1,puncta 21 ch1,puncta 22 ch1,puncta 23 ch1,puncta 24 ch1,puncta 25 ch1,puncta 26 ch1,puncta 27 ch1,puncta 28 ch1,puncta 0 ch2,puncta 1 ch2,puncta 2 ch2,puncta 3 ch2,puncta 4 ch2,puncta 5 ch2,puncta 6 ch2,puncta 7 ch2,puncta 8 ch2,puncta 9 ch2,puncta 10 ch2,puncta 11 ch2,puncta 12 ch2,puncta 13 ch2,puncta 14 ch2,puncta 15 ch2,puncta 16 ch2,puncta 17 ch2,puncta 18 ch2,puncta 19 ch2,puncta 20 ch2,puncta 21 ch2,puncta 22 ch2,puncta 23 ch2,puncta 24 ch2,puncta 25 ch2,puncta 26 ch2,puncta 27 ch2,puncta 28 ch2,new punctate ch0,new punctate ch1,new punctate ch2,colocalization ch0 ch1 ch2,colocalization weight ch0 ch1 ch2,new colocalization ch0 ch1,new colocalization ch0 ch2,new colocalization ch1 ch2,new colocalization ch0 ch1 ch2
.\data\02-20-2022\69.5_ DOPC_30_ DOPS_0.5_ Atto\200 nM Dark ALG2_100 nM Cy3 ALIX_10 nM CHMP4b_100 nM dark CHMP2A_100 nM dark CHMP3_100 nM LD 655 Vps4b\Captured 1.nd2-output\(series 1).tif,1024,1,180,235,275,337,1.0,1.0,1.0,154,154,73,0.0,<puncta_detect_util.Puncta object at 0x00000231668D0F10>,,,,,,,,,,,,,,,,,,,,,,,,,,,,,<puncta_detect_util.Puncta object at 0x0000023168267B20>,,,,,,,,,,,,,,,,,,,,,,,,,,,,,<puncta_detect_util.Puncta object at 0x00000231681A70D0>,,,,,,,,,,,,,,,,,,,,,,,,,,,,,True,True,True,1.0,154,0.03896103896103896,0.045454545454545456,0.1917808219178082,0.03896103896103896
.\data\02-20-2022\69.5_ DOPC_30_ DOPS_0.5_ Atto\200 nM Dark ALG2_100 nM Cy3 ALIX_10 nM CHMP4b_100 nM dark CHMP2A_100 nM dark CHMP3_100 nM LD 655 Vps4b\Captured 1.nd2-output\(series 1).tif,1024,1,833,647,952,764,1.0,0.8700564971751412,0.8303571428571429,177,177,112,0.0,<puncta_detect_util.Puncta object at 0x0000023168267040>,,,,,,,,,,,,,,,,,,,,,,,,,,,,,<puncta_detect_util.Puncta object at 0x00000231681A7FA0>,,,,,,,,,,,,,,,,,,,,,,,,,,,,,<puncta_detect_util.Puncta object at 0x00000231681A7130>,,,,,,,,,,,,,,,,,,,,,,,,,,,,,True,True,True,0.8700564971751412,177,0.096045197740113,0.07909604519774012,0.10714285714285714,0.07909604519774012
.\data\02-20-2022\69.5_ DOPC_30_ DOPS_0.5_ Atto\200 nM Dark ALG2_100 nM Cy3 ALIX_10 nM CHMP4b_100 nM dark CHMP2A_100 nM dark CHMP3_100 nM LD 655 Vps4b\Captured 2.nd2-output\(series 1).tif,1024,1,409,396,624,595,0.9983164983164983,0.9983164983164983,1.0,594,594,303,0.0,<puncta_detect_util.Puncta object at 0x00000231681A7820>,,,,,,,,,,,,,,,,,,,,,,,,,,,,,<puncta_detect_util.Puncta object at 0x00000231681A74F0>,,,,,,,,,,,,,,,,,,,,,,,,,,,,,<puncta_detect_util.Puncta object at 0x00000231681A75B0>,,,,,,,,,,,,,,,,,,,,,,,,,,,,,True,True,True,0.9983164983164983,594,0.07575757575757576,0.05218855218855219,0.1188118811881188,0.045454545454545456
.\data\02-20-2022\69.5_ DOPC_30_ DOPS_0.5_ Atto\200 nM Dark ALG2_100 nM Cy3 ALIX_10 nM CHMP4b_100 nM dark CHMP2A_100 nM dark CHMP3_100 nM LD 655 Vps4b\Captured 3.nd2-output\(series 1).tif,1024,1,295,268,452,432,1.0,0.9920212765957447,1.0,376,376,138,0.0,<puncta_detect_util.Puncta object at 0x00000231681A7A90>,,,,,,,,,,,,,,,,,,,,,,,,,,,,,<puncta_detect_util.Puncta object at 0x00000231681A7910>,,,,,,,,,,,,,,,,,,,,,,,,,,,,,<puncta_detect_util.Puncta object at 0x000002311AF254F0>,,,,,,,,,,,,,,,,,,,,,,,,,,,,,True,True,True,0.9920212765957447,376,0.0851063829787234,0.13031914893617022,0.2536231884057971,0.06914893617021277
.\data\02-20-2022\69.5_ DOPC_30_ DOPS_0.5_ Atto\200 nM Dark ALG2_100 nM Cy3 ALIX_10 nM CHMP4b_100 nM dark CHMP2A_100 nM dark CHMP3_100 nM LD 655 Vps4b\Captured 3.nd2-output\(series 1).tif,1024,1,641,81,777,216,1.0,0.996309963099631,1.0,271,271,115,0.0,<puncta_detect_util.Puncta object at 0x00000231681A7520>,,,,,,,,,,,,,,,,,,,,,,,,,,,,,<puncta_detect_util.Puncta object at 0x00000231681A76D0>,,,,,,,,,,,,,,,,,,,,,,,,,,,,,<puncta_detect_util.Puncta object at 0x000002316826AFA0>,,,,,,,,,,,,,,,,,,,,,,,,,,,,,True,True,True,0.996309963099631,271,0.17343173431734318,0.15129151291512916,0.1826086956521739,0.14391143911439114
.\data\02-20-2022\69.5_ DOPC_30_ DOPS_0.5_ Atto\200 nM Dark ALG2_100 nM Cy3 ALIX_10 nM CHMP4b_100 nM dark CHMP2A_100 nM dark CHMP3_100 nM LD 655 Vps4b\Captured 3.nd2-output\(series 1).tif,1024,1,412,583,639,800,1.0,0.998533724340176,1.0,682,682,262,0.0,<puncta_detect_util.Puncta object at 0x00000231681A75E0>,,,,,,,,,,,,,,,,,,,,,,,,,,,,,<puncta_detect_util.Puncta object at 0x00000231668F2F40>,,,,,,,,,,,,,,,,,,,,,,,,,,,,,<puncta_detect_util.Puncta object at 0x000002316826AA00>,,,,,,,,,,,,,,,,,,,,,,,,,,,,,True,True,True,0.998533724340176,682,0.15102639296187684,0.18621700879765396,0.21374045801526717,0.10703812316715543
.\data\02-20-2022\69.5_ DOPC_30_ DOPS_0.5_ Atto\200 nM Dark ALG2_100 nM Cy3 ALIX_10 nM CHMP4b_100 nM dark CHMP2A_100 nM dark CHMP3_100 nM LD 655 Vps4b\Captured 3.nd2-output\(series 1).tif,1024,1,784,791,872,889,1.0,1.0,1.0,124,124,61,0.0,<puncta_detect_util.Puncta object at 0x00000231681A7310>,,,,,,,,,,,,,,,,,,,,,,,,,,,,,<puncta_detect_util.Puncta object at 0x0000023166B4E6A0>,,,,,,,,,,,,,,,,,,,,,,,,,,,,,<puncta_detect_util.Puncta object at 0x000002316826A640>,,,,,,,,,,,,,,,,,,,,,,,,,,,,,True,True,True,1.0,124,0.1693548387096774,0.14516129032258066,0.4262295081967213,0.13709677419354838
.\data\02-20-2022\69.5_ DOPC_30_ DOPS_0.5_ Atto\200 nM Dark ALG2_100 nM Cy3 ALIX_10 nM CHMP4b_100 nM dark CHMP2A_100 nM dark CHMP3_100 nM LD 655 Vps4b\Captured 3.nd2-output\(series 1).tif,1024,1,793,913,889,1003,1.0,1.0,1.0,114,114,54,0.0,<puncta_detect_util.Puncta object at 0x00000231681A7790>,,,,,,,,,,,,,,,,,,,,,,,,,,,,,<puncta_detect_util.Puncta object at 0x000002311AF25490>,,,,,,,,,,,,,,,,,,,,,,,,,,,,,<puncta_detect_util.Puncta object at 0x000002316826ABB0>,,,,,,,,,,,,,,,,,,,,,,,,,,,,,True,True,True,1.0,114,0.14035087719298245,0.13157894736842105,0.2037037037037037,0.13157894736842105
.\data\02-20-2022\69.5_ DOPC_30_ DOPS_0.5_ Atto\200 nM Dark ALG2_100 nM Cy3 ALIX_10 nM CHMP4b_100 nM dark CHMP2A_100 nM dark CHMP3_100 nM LD 655 Vps4b\Captured 4.nd2-output\(series 1).tif,1024,1,256,149,833,715,1.0,0.9925536574682435,1.0,4566,4566,1583,0.0,<puncta_detect_util.Puncta object at 0x000002316802DF10>,,,,,,,,,,,,,,,,,,,,,,,,,,,,,<puncta_detect_util.Puncta object at 0x0000023167FC4340>,,,,,,,,,,,,,,,,,,,,,,,,,,,,,<puncta_detect_util.Puncta object at 0x0000023168267220>,,,,,,,,,,,,,,,,,,,,,,,,,,,,,True,True,True,0.9925536574682435,4566,0.057380639509417436,0.03942181340341656,0.10233733417561591,0.022777047744196234
.\data\02-20-2022\69.5_ DOPC_30_ DOPS_0.5_ Atto\200 nM Dark ALG2_100 nM Cy3 ALIX_10 nM CHMP4b_100 nM dark CHMP2A_100 nM dark CHMP3_100 nM LD 655 Vps4b\Captured 5.nd2-output\(series 1).tif,1024,1,527,749,691,916,1.0,0.9922279792746114,1.0,386,386,153,0.0,<puncta_detect_util.Puncta object at 0x00000231682672E0>,,,,,,,,,,,,,,,,,,,,,,,,,,,,,<puncta_detect_util.Puncta object at 0x0000023168267310>,,,,,,,,,,,,,,,,,,,,,,,,,,,,,<puncta_detect_util.Puncta object at 0x0000023168267E50>,,,,,,,,,,,,,,,,,,,,,,,,,,,,,True,True,True,0.9922279792746114,386,0.11139896373056994,0.11658031088082901,0.3137254901960784,0.06217616580310881
