file path,image size,num frame,top left x,top left y,bottom right x,bottom right y,colocalization ch0 ch1,colocalization ch0 ch2,colocalization ch1 ch2,colocalization weight ch0 ch1,colocalization weight ch0 ch2,colocalization weight ch1 ch2,punctate frame,puncta 0 ch0,puncta 1 ch0,puncta 2 ch0,puncta 3 ch0,puncta 4 ch0,puncta 5 ch0,puncta 6 ch0,puncta 7 ch0,puncta 8 ch0,puncta 9 ch0,puncta 10 ch0,puncta 11 ch0,puncta 12 ch0,puncta 13 ch0,puncta 14 ch0,puncta 15 ch0,puncta 16 ch0,puncta 17 ch0,puncta 18 ch0,puncta 19 ch0,puncta 20 ch0,puncta 21 ch0,puncta 22 ch0,puncta 23 ch0,puncta 24 ch0,puncta 25 ch0,puncta 26 ch0,puncta 27 ch0,puncta 28 ch0,puncta 29 ch0,puncta 30 ch0,puncta 31 ch0,puncta 32 ch0,puncta 0 ch1,puncta 1 ch1,puncta 2 ch1,puncta 3 ch1,puncta 4 ch1,puncta 5 ch1,puncta 6 ch1,puncta 7 ch1,puncta 8 ch1,puncta 9 ch1,puncta 10 ch1,puncta 11 ch1,puncta 12 ch1,puncta 13 ch1,puncta 14 ch1,puncta 15 ch1,puncta 16 ch1,puncta 17 ch1,puncta 18 ch1,puncta 19 ch1,puncta 20 ch1,puncta 21 ch1,puncta 22 ch1,puncta 23 ch1,puncta 24 ch1,puncta 25 ch1,puncta 26 ch1,puncta 27 ch1,puncta 28 ch1,puncta 29 ch1,puncta 30 ch1,puncta 31 ch1,puncta 32 ch1,puncta 0 ch2,puncta 1 ch2,puncta 2 ch2,puncta 3 ch2,puncta 4 ch2,puncta 5 ch2,puncta 6 ch2,puncta 7 ch2,puncta 8 ch2,puncta 9 ch2,puncta 10 ch2,puncta 11 ch2,puncta 12 ch2,puncta 13 ch2,puncta 14 ch2,puncta 15 ch2,puncta 16 ch2,puncta 17 ch2,puncta 18 ch2,puncta 19 ch2,puncta 20 ch2,puncta 21 ch2,puncta 22 ch2,puncta 23 ch2,puncta 24 ch2,puncta 25 ch2,puncta 26 ch2,puncta 27 ch2,puncta 28 ch2,puncta 29 ch2,puncta 30 ch2,puncta 31 ch2,puncta 32 ch2,new punctate ch0,new punctate ch1,new punctate ch2,colocalization ch0 ch1 ch2,colocalization weight ch0 ch1 ch2,new colocalization ch0 ch1,new colocalization ch0 ch2,new colocalization ch1 ch2,new colocalization ch0 ch1 ch2
./data/02-21-2022/70_ DOPC_30_ DOPS/Repeat/200 nM Dark ALG2_100 nM Cy3 ALIX_10 nM CHMP4b_100 nM dark CHMP2A_100 nM dark CHMP3_100 nM LD 655 Vps4b/Captured 1.nd2-output/(series 1).tif,1024,1,636,132,895,379,0.0,1.0,0.2185430463576159,1,1,151,0.0,<puncta_detect_util.Puncta object at 0x000001900899A1C0>,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,<puncta_detect_util.Puncta object at 0x00000190080FB7C0>,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,<puncta_detect_util.Puncta object at 0x00000190075785E0>,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,True,True,True,0.0,1,1.0,1.0,0.6556291390728477,1.0
./data/02-21-2022/70_ DOPC_30_ DOPS/Repeat/200 nM Dark ALG2_100 nM Cy3 ALIX_10 nM CHMP4b_100 nM dark CHMP2A_100 nM dark CHMP3_100 nM LD 655 Vps4b/Captured_.nd2-output/(series 1).tif,1024,1,497,44,771,293,0.0625,1.0,0.02,16,16,50,0.0,<puncta_detect_util.Puncta object at 0x0000019009BF29A0>,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,<puncta_detect_util.Puncta object at 0x0000019009BF2CD0>,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,<puncta_detect_util.Puncta object at 0x0000019009BF20D0>,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,True,True,True,0.0,16,0.5625,0.25,0.22,0.125
./data/02-21-2022/70_ DOPC_30_ DOPS/Repeat/200 nM Dark ALG2_100 nM Cy3 ALIX_10 nM CHMP4b_100 nM dark CHMP2A_100 nM dark CHMP3_100 nM LD 655 Vps4b/Captured.nd2-output/(series 1).tif,1024,33,173,709,531,1024,0.4166666666666667,0.9444444444444444,0.22963169642857142,36,36,7168,2.0,<puncta_detect_util.Puncta object at 0x000001900867F040>,<puncta_detect_util.Puncta object at 0x0000019008F3EC70>,<puncta_detect_util.Puncta object at 0x00000190093F40A0>,<puncta_detect_util.Puncta object at 0x00000190098685E0>,<puncta_detect_util.Puncta object at 0x00000190098684F0>,<puncta_detect_util.Puncta object at 0x00000190089CAC70>,<puncta_detect_util.Puncta object at 0x00000190089CAE50>,<puncta_detect_util.Puncta object at 0x00000190086B6D60>,<puncta_detect_util.Puncta object at 0x00000190090284F0>,<puncta_detect_util.Puncta object at 0x0000019009028CA0>,<puncta_detect_util.Puncta object at 0x00000190095EB6A0>,<puncta_detect_util.Puncta object at 0x000001900867F2E0>,<puncta_detect_util.Puncta object at 0x0000019008141AC0>,<puncta_detect_util.Puncta object at 0x0000019009BF29D0>,<puncta_detect_util.Puncta object at 0x0000019009BF2FA0>,<puncta_detect_util.Puncta object at 0x000001900848AE50>,<puncta_detect_util.Puncta object at 0x0000019009CCCC10>,<puncta_detect_util.Puncta object at 0x000001900A0F1100>,<puncta_detect_util.Puncta object at 0x0000019007D38D00>,<puncta_detect_util.Puncta object at 0x000001900A470580>,<puncta_detect_util.Puncta object at 0x000001900A470B50>,<puncta_detect_util.Puncta object at 0x00000190092975B0>,<puncta_detect_util.Puncta object at 0x00000190092A1550>,<puncta_detect_util.Puncta object at 0x00000190083C68E0>,<puncta_detect_util.Puncta object at 0x000001900990A190>,<puncta_detect_util.Puncta object at 0x0000019009D3D640>,<puncta_detect_util.Puncta object at 0x0000019009D3DAC0>,<puncta_detect_util.Puncta object at 0x000001900A21B3A0>,<puncta_detect_util.Puncta object at 0x000001900951E7C0>,<puncta_detect_util.Puncta object at 0x00000190080E2670>,<puncta_detect_util.Puncta object at 0x0000019007582A90>,<puncta_detect_util.Puncta object at 0x0000019007A657C0>,<puncta_detect_util.Puncta object at 0x000001900935E640>,<puncta_detect_util.Puncta object at 0x00000190080A58E0>,<puncta_detect_util.Puncta object at 0x0000019008F3E6A0>,<puncta_detect_util.Puncta object at 0x00000190093F4B20>,<puncta_detect_util.Puncta object at 0x00000190098688E0>,<puncta_detect_util.Puncta object at 0x0000019009868040>,<puncta_detect_util.Puncta object at 0x00000190089CA820>,<puncta_detect_util.Puncta object at 0x00000190086B61C0>,<puncta_detect_util.Puncta object at 0x0000019007F0B580>,<puncta_detect_util.Puncta object at 0x0000019009028880>,<puncta_detect_util.Puncta object at 0x000001900887F070>,<puncta_detect_util.Puncta object at 0x00000190095EB040>,<puncta_detect_util.Puncta object at 0x000001900867FE80>,<puncta_detect_util.Puncta object at 0x000001900850BB80>,<puncta_detect_util.Puncta object at 0x0000019009BF28E0>,<puncta_detect_util.Puncta object at 0x000001900899A2E0>,<puncta_detect_util.Puncta object at 0x0000019009CCCB20>,<puncta_detect_util.Puncta object at 0x00000190089CAA60>,<puncta_detect_util.Puncta object at 0x000001900A0F1A60>,<puncta_detect_util.Puncta object at 0x000001900A470A30>,<puncta_detect_util.Puncta object at 0x000001900A470970>,<puncta_detect_util.Puncta object at 0x0000019009297730>,<puncta_detect_util.Puncta object at 0x0000019007F732E0>,<puncta_detect_util.Puncta object at 0x00000190083C6CD0>,<puncta_detect_util.Puncta object at 0x00000190083C6EB0>,<puncta_detect_util.Puncta object at 0x000001900990A580>,<puncta_detect_util.Puncta object at 0x0000019009D3D400>,<puncta_detect_util.Puncta object at 0x000001900A0F17F0>,<puncta_detect_util.Puncta object at 0x000001900951EC40>,<puncta_detect_util.Puncta object at 0x00000190080E28E0>,<puncta_detect_util.Puncta object at 0x00000190080E21C0>,<puncta_detect_util.Puncta object at 0x0000019009A35880>,<puncta_detect_util.Puncta object at 0x0000019008466460>,<puncta_detect_util.Puncta object at 0x000001900935E190>,<puncta_detect_util.Puncta object at 0x0000019008F3E2E0>,<puncta_detect_util.Puncta object at 0x0000019008F3EEB0>,<puncta_detect_util.Puncta object at 0x0000019009868F10>,<puncta_detect_util.Puncta object at 0x00000190098683A0>,<puncta_detect_util.Puncta object at 0x0000019009868F70>,<puncta_detect_util.Puncta object at 0x00000190089CA5E0>,<puncta_detect_util.Puncta object at 0x00000190086B6280>,<puncta_detect_util.Puncta object at 0x00000190090282E0>,<puncta_detect_util.Puncta object at 0x0000019009028340>,<puncta_detect_util.Puncta object at 0x00000190095EB9D0>,<puncta_detect_util.Puncta object at 0x00000190095EB0D0>,<puncta_detect_util.Puncta object at 0x0000019008141610>,<puncta_detect_util.Puncta object at 0x0000019009BF2880>,<puncta_detect_util.Puncta object at 0x0000019009BF2520>,<puncta_detect_util.Puncta object at 0x000001900899A250>,<puncta_detect_util.Puncta object at 0x0000019009CCCDC0>,<puncta_detect_util.Puncta object at 0x000001900A0F1F10>,<puncta_detect_util.Puncta object at 0x0000019007D38DC0>,<puncta_detect_util.Puncta object at 0x000001900A4704C0>,<puncta_detect_util.Puncta object at 0x000001900A470F40>,<puncta_detect_util.Puncta object at 0x0000019009297C10>,<puncta_detect_util.Puncta object at 0x00000190092A1250>,<puncta_detect_util.Puncta object at 0x00000190083C6340>,<puncta_detect_util.Puncta object at 0x000001900990AF40>,<puncta_detect_util.Puncta object at 0x0000019009D3DFD0>,<puncta_detect_util.Puncta object at 0x0000019009D3D2E0>,<puncta_detect_util.Puncta object at 0x000001900A0F1AF0>,<puncta_detect_util.Puncta object at 0x000001900951EB80>,<puncta_detect_util.Puncta object at 0x00000190080E2B80>,<puncta_detect_util.Puncta object at 0x0000019007582B80>,<puncta_detect_util.Puncta object at 0x0000019007A65A90>,<puncta_detect_util.Puncta object at 0x000001900935EEE0>,<puncta_detect_util.Puncta object at 0x000001900935E130>,True,True,True,0.0,36,0.9722222222222222,0.9722222222222222,0.9268973214285714,0.9444444444444444
./data/02-21-2022/70_ DOPC_30_ DOPS/Repeat/200 nM Dark ALG2_100 nM Cy3 ALIX_10 nM CHMP4b_100 nM dark CHMP2A_100 nM dark CHMP3_100 nM LD 655 Vps4b/Captured.nd2-output/(series 1).tif,1024,33,555,365,807,619,0.3157894736842105,1.0,0.3190949460773948,38,38,4729,3.0,<puncta_detect_util.Puncta object at 0x0000019009BF22B0>,<puncta_detect_util.Puncta object at 0x0000019008F3E850>,<puncta_detect_util.Puncta object at 0x00000190093F4190>,<puncta_detect_util.Puncta object at 0x0000019009868B50>,<puncta_detect_util.Puncta object at 0x0000019009868A30>,<puncta_detect_util.Puncta object at 0x00000190089CAFD0>,<puncta_detect_util.Puncta object at 0x000001900A0F1E80>,<puncta_detect_util.Puncta object at 0x0000019007F0B550>,<puncta_detect_util.Puncta object at 0x00000190090283A0>,<puncta_detect_util.Puncta object at 0x000001900887F220>,<puncta_detect_util.Puncta object at 0x00000190095EB970>,<puncta_detect_util.Puncta object at 0x000001900867FA60>,<puncta_detect_util.Puncta object at 0x000001900850BD90>,<puncta_detect_util.Puncta object at 0x0000019009BF2670>,<puncta_detect_util.Puncta object at 0x000001900899A580>,<puncta_detect_util.Puncta object at 0x0000019009CCC3A0>,<puncta_detect_util.Puncta object at 0x0000019009CCC670>,<puncta_detect_util.Puncta object at 0x000001900A0F11C0>,<puncta_detect_util.Puncta object at 0x000001900A4709D0>,<puncta_detect_util.Puncta object at 0x000001900A4705E0>,<puncta_detect_util.Puncta object at 0x00000190092978E0>,<puncta_detect_util.Puncta object at 0x0000019009297460>,<puncta_detect_util.Puncta object at 0x00000190092A1B50>,<puncta_detect_util.Puncta object at 0x00000190083C6B80>,<puncta_detect_util.Puncta object at 0x000001900990A1F0>,<puncta_detect_util.Puncta object at 0x0000019009D3D5E0>,<puncta_detect_util.Puncta object at 0x0000019009D3D910>,<puncta_detect_util.Puncta object at 0x000001900A21B8E0>,<puncta_detect_util.Puncta object at 0x000001900951E2E0>,<puncta_detect_util.Puncta object at 0x00000190093EC8B0>,<puncta_detect_util.Puncta object at 0x0000019009A355B0>,<puncta_detect_util.Puncta object at 0x0000019008466220>,<puncta_detect_util.Puncta object at 0x000001900935ED30>,<puncta_detect_util.Puncta object at 0x0000019006CD2790>,<puncta_detect_util.Puncta object at 0x0000019007166760>,<puncta_detect_util.Puncta object at 0x0000019009868640>,<puncta_detect_util.Puncta object at 0x0000019009868490>,<puncta_detect_util.Puncta object at 0x0000019007EBD9D0>,<puncta_detect_util.Puncta object at 0x00000190089CAC40>,<puncta_detect_util.Puncta object at 0x00000190086B61F0>,<puncta_detect_util.Puncta object at 0x0000019009028940>,<puncta_detect_util.Puncta object at 0x00000190090288B0>,<puncta_detect_util.Puncta object at 0x000001900887F6D0>,<puncta_detect_util.Puncta object at 0x00000190095EBE80>,<puncta_detect_util.Puncta object at 0x0000019008141CD0>,<puncta_detect_util.Puncta object at 0x0000019009BF2070>,<puncta_detect_util.Puncta object at 0x0000019009BF2C10>,<puncta_detect_util.Puncta object at 0x000001900899ABB0>,<puncta_detect_util.Puncta object at 0x0000019009CCC370>,<puncta_detect_util.Puncta object at 0x000001900A0F1610>,<puncta_detect_util.Puncta object at 0x0000019007D386D0>,<puncta_detect_util.Puncta object at 0x000001900A470880>,<puncta_detect_util.Puncta object at 0x000001900A4707C0>,<puncta_detect_util.Puncta object at 0x0000019009297E20>,<puncta_detect_util.Puncta object at 0x0000019007F73430>,<puncta_detect_util.Puncta object at 0x00000190083C6E20>,<puncta_detect_util.Puncta object at 0x000001900990AF70>,<puncta_detect_util.Puncta object at 0x000001900990A670>,<puncta_detect_util.Puncta object at 0x0000019009D3D220>,<puncta_detect_util.Puncta object at 0x0000019009D3DA60>,<puncta_detect_util.Puncta object at 0x000001900951EEE0>,<puncta_detect_util.Puncta object at 0x00000190080E2130>,<puncta_detect_util.Puncta object at 0x0000019007582E20>,<puncta_detect_util.Puncta object at 0x0000019009A357F0>,<puncta_detect_util.Puncta object at 0x0000019008466670>,<puncta_detect_util.Puncta object at 0x000001900935EDF0>,<puncta_detect_util.Puncta object at 0x0000019008F3E580>,<puncta_detect_util.Puncta object at 0x00000190093F4DC0>,<puncta_detect_util.Puncta object at 0x0000019009868A60>,<puncta_detect_util.Puncta object at 0x0000019009868520>,<puncta_detect_util.Puncta object at 0x00000190089CA400>,<puncta_detect_util.Puncta object at 0x000001900A0F1EE0>,<puncta_detect_util.Puncta object at 0x00000190086B6100>,<puncta_detect_util.Puncta object at 0x0000019009028370>,<puncta_detect_util.Puncta object at 0x0000019009028190>,<puncta_detect_util.Puncta object at 0x00000190095EBD90>,<puncta_detect_util.Puncta object at 0x000001900867F1F0>,<puncta_detect_util.Puncta object at 0x0000019008141BB0>,<puncta_detect_util.Puncta object at 0x0000019009BF24F0>,<puncta_detect_util.Puncta object at 0x0000019009BF2790>,<puncta_detect_util.Puncta object at 0x000001900848A460>,<puncta_detect_util.Puncta object at 0x0000019009CCCF10>,<puncta_detect_util.Puncta object at 0x000001900A0F19D0>,<puncta_detect_util.Puncta object at 0x0000019007D38FD0>,<puncta_detect_util.Puncta object at 0x000001900A470160>,<puncta_detect_util.Puncta object at 0x000001900A4700D0>,<puncta_detect_util.Puncta object at 0x00000190092974C0>,<puncta_detect_util.Puncta object at 0x00000190092A10A0>,<puncta_detect_util.Puncta object at 0x00000190083C6820>,<puncta_detect_util.Puncta object at 0x000001900990A370>,<puncta_detect_util.Puncta object at 0x0000019009D3DA30>,<puncta_detect_util.Puncta object at 0x0000019009D3D730>,<puncta_detect_util.Puncta object at 0x000001900A21B3D0>,<puncta_detect_util.Puncta object at 0x000001900951E970>,<puncta_detect_util.Puncta object at 0x00000190080E2EE0>,<puncta_detect_util.Puncta object at 0x0000019009A35130>,<puncta_detect_util.Puncta object at 0x0000019007A65880>,<puncta_detect_util.Puncta object at 0x000001900935EC70>,<puncta_detect_util.Puncta object at 0x000001900935E970>,True,True,True,0.0,38,0.9473684210526315,1.0,0.9223937407485726,0.9473684210526315
./data/02-21-2022/70_ DOPC_30_ DOPS/Repeat/200 nM Dark ALG2_100 nM Cy3 ALIX_10 nM CHMP4b_100 nM dark CHMP2A_100 nM dark CHMP3_100 nM LD 655 Vps4b/Captured.nd2-output/(series 1).tif,1024,33,481,0,804,271,0.4411764705882353,0.9705882352941176,0.27841158402808247,34,34,4558,1.0,<puncta_detect_util.Puncta object at 0x0000019007AB0C40>,<puncta_detect_util.Puncta object at 0x0000019008F3E9D0>,<puncta_detect_util.Puncta object at 0x00000190093F4100>,<puncta_detect_util.Puncta object at 0x0000019009868460>,<puncta_detect_util.Puncta object at 0x0000019009868E20>,<puncta_detect_util.Puncta object at 0x00000190089CAE80>,<puncta_detect_util.Puncta object at 0x000001900A0F1FA0>,<puncta_detect_util.Puncta object at 0x0000019009028D60>,<puncta_detect_util.Puncta object at 0x00000190090288E0>,<puncta_detect_util.Puncta object at 0x000001900887FD90>,<puncta_detect_util.Puncta object at 0x00000190095EBF70>,<puncta_detect_util.Puncta object at 0x00000190087A4310>,<puncta_detect_util.Puncta object at 0x000001900848A7C0>,<puncta_detect_util.Puncta object at 0x0000019009BF27F0>,<puncta_detect_util.Puncta object at 0x000001900899A490>,<puncta_detect_util.Puncta object at 0x0000019009CCC160>,<puncta_detect_util.Puncta object at 0x0000019009CCC190>,<puncta_detect_util.Puncta object at 0x000001900A0F1D30>,<puncta_detect_util.Puncta object at 0x000001900A470820>,<puncta_detect_util.Puncta object at 0x000001900A4708E0>,<puncta_detect_util.Puncta object at 0x0000019009297370>,<puncta_detect_util.Puncta object at 0x0000019009297F10>,<puncta_detect_util.Puncta object at 0x00000190092A1A30>,<puncta_detect_util.Puncta object at 0x00000190083C6F10>,<puncta_detect_util.Puncta object at 0x000001900990A4C0>,<puncta_detect_util.Puncta object at 0x0000019009D3D0A0>,<puncta_detect_util.Puncta object at 0x000001900A0F1820>,<puncta_detect_util.Puncta object at 0x000001900A21B490>,<puncta_detect_util.Puncta object at 0x000001900951E910>,<puncta_detect_util.Puncta object at 0x00000190093EC7F0>,<puncta_detect_util.Puncta object at 0x0000019009A35790>,<puncta_detect_util.Puncta object at 0x0000019008466FA0>,<puncta_detect_util.Puncta object at 0x000001900935E3D0>,<puncta_detect_util.Puncta object at 0x0000019008F3EA00>,<puncta_detect_util.Puncta object at 0x00000190093F44F0>,<puncta_detect_util.Puncta object at 0x0000019009868E80>,<puncta_detect_util.Puncta object at 0x0000019009868D60>,<puncta_detect_util.Puncta object at 0x00000190089CA130>,<puncta_detect_util.Puncta object at 0x00000190089CAD90>,<puncta_detect_util.Puncta object at 0x00000190086B6220>,<puncta_detect_util.Puncta object at 0x0000019009028700>,<puncta_detect_util.Puncta object at 0x0000019009028E20>,<puncta_detect_util.Puncta object at 0x00000190095EBFA0>,<puncta_detect_util.Puncta object at 0x000001900867FD90>,<puncta_detect_util.Puncta object at 0x0000019008141C40>,<puncta_detect_util.Puncta object at 0x0000019009BF2EE0>,<puncta_detect_util.Puncta object at 0x0000019009BF2760>,<puncta_detect_util.Puncta object at 0x000001900848AD00>,<puncta_detect_util.Puncta object at 0x0000019009CCCFD0>,<puncta_detect_util.Puncta object at 0x000001900A0F1040>,<puncta_detect_util.Puncta object at 0x0000019007D38370>,<puncta_detect_util.Puncta object at 0x000001900A4702B0>,<puncta_detect_util.Puncta object at 0x000001900A470FA0>,<puncta_detect_util.Puncta object at 0x00000190092976A0>,<puncta_detect_util.Puncta object at 0x00000190092A14C0>,<puncta_detect_util.Puncta object at 0x00000190083C6400>,<puncta_detect_util.Puncta object at 0x000001900990AEE0>,<puncta_detect_util.Puncta object at 0x0000019009D3DB50>,<puncta_detect_util.Puncta object at 0x0000019009D3D520>,<puncta_detect_util.Puncta object at 0x000001900A21BCD0>,<puncta_detect_util.Puncta object at 0x000001900951EBB0>,<puncta_detect_util.Puncta object at 0x00000190080E24C0>,<puncta_detect_util.Puncta object at 0x00000190075829A0>,<puncta_detect_util.Puncta object at 0x0000019007A65FA0>,<puncta_detect_util.Puncta object at 0x000001900935EF10>,<puncta_detect_util.Puncta object at 0x000001900935E700>,<puncta_detect_util.Puncta object at 0x0000019008F3EDF0>,<puncta_detect_util.Puncta object at 0x00000190093F4490>,<puncta_detect_util.Puncta object at 0x0000019009868B20>,<puncta_detect_util.Puncta object at 0x00000190098687F0>,<puncta_detect_util.Puncta object at 0x00000190089CAD60>,<puncta_detect_util.Puncta object at 0x000001900A0F1700>,<puncta_detect_util.Puncta object at 0x0000019007F0BB80>,<puncta_detect_util.Puncta object at 0x00000190090281C0>,<puncta_detect_util.Puncta object at 0x000001900887F520>,<puncta_detect_util.Puncta object at 0x00000190095EB6D0>,<puncta_detect_util.Puncta object at 0x000001900867F6D0>,<puncta_detect_util.Puncta object at 0x000001900850B520>,<puncta_detect_util.Puncta object at 0x0000019009BF28B0>,<puncta_detect_util.Puncta object at 0x000001900899A610>,<puncta_detect_util.Puncta object at 0x0000019009CCC4C0>,<puncta_detect_util.Puncta object at 0x0000019009CCCC70>,<puncta_detect_util.Puncta object at 0x000001900A0F1D00>,<puncta_detect_util.Puncta object at 0x000001900A470E80>,<puncta_detect_util.Puncta object at 0x000001900A470370>,<puncta_detect_util.Puncta object at 0x0000019009297CA0>,<puncta_detect_util.Puncta object at 0x0000019009297310>,<puncta_detect_util.Puncta object at 0x00000190092A15B0>,<puncta_detect_util.Puncta object at 0x00000190083C6D90>,<puncta_detect_util.Puncta object at 0x000001900990A100>,<puncta_detect_util.Puncta object at 0x0000019009D3D7F0>,<puncta_detect_util.Puncta object at 0x0000019009D3DAF0>,<puncta_detect_util.Puncta object at 0x000001900A21B040>,<puncta_detect_util.Puncta object at 0x000001900951E790>,<puncta_detect_util.Puncta object at 0x00000190080E27C0>,<puncta_detect_util.Puncta object at 0x0000019009A35490>,<puncta_detect_util.Puncta object at 0x0000019008466280>,<puncta_detect_util.Puncta object at 0x000001900935E670>,<puncta_detect_util.Puncta object at 0x000001900935EE20>,True,True,True,0.0,34,0.9705882352941176,1.0,0.9221149627029399,0.9705882352941176
